127.0.0.1 - - [24/Jun/2016:14:27:26 +0300] "GET /bundles/framework/css/exception.css HTTP/1.1" 200 1162 "http://blog.loc/contact" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:27:27 +0300] "GET /_wdt/f8023c HTTP/1.1" 200 6018 "http://blog.loc/contact" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:28:31 +0300] "GET / HTTP/1.1" 200 5481 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:28:32 +0300] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 404 115963 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:28:32 +0300] "GET /_wdt/6a22d4 HTTP/1.1" 200 5690 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:28:52 +0300] "GET / HTTP/1.1" 200 5479 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:28:53 +0300] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 404 115963 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:28:53 +0300] "GET /_wdt/ead038 HTTP/1.1" 200 5689 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:18 +0300] "GET / HTTP/1.1" 200 5482 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:18 +0300] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 404 115963 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:19 +0300] "GET /_wdt/9e9965 HTTP/1.1" 200 5690 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:20 +0300] "GET / HTTP/1.1" 200 5481 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:20 +0300] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 404 115963 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:21 +0300] "GET /_wdt/793265 HTTP/1.1" 200 5689 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:23 +0300] "GET /about HTTP/1.1" 200 5884 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
